nif,modelo,ejercicio,casilla,valor
F88577462,200,2024,C00195,10957431.999999998
F88577462,200,2024,C00296,547871.6
F88577462,200,2024,C00279,0.0
R65506990,200,2024,C00255,21221489.0
R65506990,200,2024,C00500,3183223.35
R65506990,200,2024,C00032,2122148.9
R65506990,200,2024,C00033,31832233.5
R65506990,200,2024,C00195,8488595.6
R65506990,200,2024,C00296,424429.78
R65506990,200,2024,C00279,1061074.45
U13343647,200,2024,C00255,31658599.0
U13343647,200,2024,C00500,4748789.85
U13343647,200,2024,C00032,3165859.9000000004
U13343647,200,2024,C00033,47487898.5
U13343647,200,2024,C00195,12663439.6
U13343647,200,2024,C00296,633171.98
U13343647,200,2024,C00279,0.0
U89230801,200,2024,C00255,39617947.0
U89230801,200,2024,C00500,5942692.05
U89230801,200,2024,C00032,3961794.7
U89230801,200,2024,C00033,59426920.5
U89230801,200,2024,C00195,15847178.8
U89230801,200,2024,C00296,792358.9400000001
U89230801,200,2024,C00279,0.0
U22103709,200,2024,C00255,18380428.0
U22103709,200,2024,C00500,2757064.1999999997
U22103709,200,2024,C00032,1838042.8
U22103709,200,2024,C00033,27570642.0
U22103709,200,2024,C00195,7352171.199999999
U22103709,200,2024,C00296,367608.56
U22103709,200,2024,C00279,919021.4
P97050454,200,2024,C00255,41469843.0
P97050454,200,2024,C00500,6220476.45
P97050454,200,2024,C00032,4146984.3000000003
P97050454,200,2024,C00033,62204764.5
P97050454,200,2024,C00195,16587937.2
P97050454,200,2024,C00296,829396.86
P97050454,200,2024,C00279,0.0
D22239481,200,2024,C00255,31265562.0
D22239481,200,2024,C00500,4689834.3
D22239481,200,2024,C00032,3126556.2
D22239481,200,2024,C00033,46898343.0
D22239481,200,2024,C00195,12506224.799999999
D22239481,200,2024,C00296,625311.24
D22239481,200,2024,C00279,0.0
U95103759,200,2024,C00255,7475932.0
U95103759,200,2024,C00500,1121389.8
U95103759,200,2024,C00032,747593.2000000001
U95103759,200,2024,C00033,11213898.0
U95103759,200,2024,C00195,2990372.8000000003
U95103759,200,2024,C00296,149518.64
U95103759,200,2024,C00279,373796.60000000003
C80305568,200,2024,C00255,76091084.0
C80305568,200,2024,C00500,30436433.6
C80305568,200,2024,C00032,1000.0
C80305568,200,2024,C00033,114136626.0
C80305568,200,2024,C00195,7609108.4
C80305568,200,2024,C00296,3043643.3600000003
C80305568,200,2024,C00279,1521821.68
W92150984,200,2024,C00255,43725718.0
W92150984,200,2024,C00500,6558857.7
W92150984,200,2024,C00032,4372571.8
W92150984,200,2024,C00033,65588577.0
W92150984,200,2024,C00195,17490287.2
W92150984,200,2024,C00296,874514.36
W92150984,200,2024,C00279,0.0
R83866174,200,2024,C00255,38305731.0
R83866174,200,2024,C00500,5745859.649999999
R83866174,200,2024,C00032,3830573.1
R83866174,200,2024,C00033,57458596.5
R83866174,200,2024,C00195,15322292.399999999
R83866174,200,2024,C00296,766114.62
R83866174,200,2024,C00279,1915286.55
B32935793,200,2024,C00255,15047839.0
B32935793,200,2024,C00500,2257175.85
B32935793,200,2024,C00032,1504783.9000000001
B32935793,200,2024,C00033,22571758.5
B32935793,200,2024,C00195,6019135.600000001
B32935793,200,2024,C00296,300956.78
B32935793,200,2024,C00279,752391.9500000001
E31759927,200,2024,C00255,3424933.0
E31759927,200,2024,C00500,513739.94999999995
E31759927,200,2024,C00032,342493.30000000005
E31759927,200,2024,C00033,5137399.5
E31759927,200,2024,C00195,1369973.2
E31759927,200,2024,C00296,68498.66
E31759927,200,2024,C00279,0.0
F16886777,200,2024,C00255,39933436.0
F16886777,200,2024,C00500,1000.0
F16886777,200,2024,C00032,5000.0
F16886777,200,2024,C00033,59900154.0
F16886777,200,2024,C00195,0.0
F16886777,200,2024,C00296,0.0
F16886777,200,2024,C00279,0.0
N51542843,200,2024,C00255,31369485.0
N51542843,200,2024,C00500,4705422.75
N51542843,200,2024,C00032,3136948.5
N51542843,200,2024,C00033,47054227.5
N51542843,200,2024,C00195,12547794.0
N51542843,200,2024,C00296,627389.7000000001
N51542843,200,2024,C00279,1568474.25
N94081078,200,2024,C00255,12129012.0
N94081078,200,2024,C00500,1819351.8
N94081078,200,2024,C00032,1212901.2
N94081078,200,2024,C00033,18193518.0
N94081078,200,2024,C00195,4851604.8
N94081078,200,2024,C00296,242580.24
N94081078,200,2024,C00279,0.0
D27659164,200,2024,C00255,7490159.0
D27659164,200,2024,C00500,1123523.8499999999
D27659164,200,2024,C00032,749015.9
D27659164,200,2024,C00033,11235238.5
D27659164,200,2024,C00195,2996063.5999999996
D27659164,200,2024,C00296,149803.18
D27659164,200,2024,C00279,0.0
A93558632,200,2024,C00255,10911390.0
A93558632,200,2024,C00500,1636708.5
A93558632,200,2024,C00032,1091139.0
A93558632,200,2024,C00033,16367085.0
A93558632,200,2024,C00195,4364556.0
A93558632,200,2024,C00296,218227.80000000002
A93558632,200,2024,C00279,545569.5
A71557975,200,2024,C00255,45359637.0
A71557975,200,2024,C00500,6803945.55
A71557975,200,2024,C00032,4535963.7
A71557975,200,2024,C00033,68039455.5
A71557975,200,2024,C00195,18143854.799999997
A71557975,200,2024,C00296,907192.74
A71557975,200,2024,C00279,2267981.85
V82947490,200,2024,C00255,20213175.0
V82947490,200,2024,C00500,3031976.25
V82947490,200,2024,C00032,2021317.5
V82947490,200,2024,C00033,30319762.5
V82947490,200,2024,C00195,8085270.0
V82947490,200,2024,C00296,404263.5
V82947490,200,2024,C00279,0.0
V41927492,200,2024,C00255,5358860.0
V41927492,200,2024,C00500,803829.0
V41927492,200,2024,C00032,535886.0
V41927492,200,2024,C00033,8038290.0
V41927492,200,2024,C00195,2143544.0
V41927492,200,2024,C00296,107177.2
V41927492,200,2024,C00279,0.0
V70899748,200,2024,C00255,41310313.0
V70899748,200,2024,C00500,6196546.95
V70899748,200,2024,C00032,4131031.3000000003
V70899748,200,2024,C00033,61965469.5
V70899748,200,2024,C00195,16524125.2
V70899748,200,2024,C00296,826206.26
V70899748,200,2024,C00279,2065515.6500000001
U20657547,200,2024,C00255,35299959.0
U20657547,200,2024,C00500,5294993.85
U20657547,200,2024,C00032,3529995.9000000004
U20657547,200,2024,C00033,52949938.5
U20657547,200,2024,C00195,14119983.6
U20657547,200,2024,C00296,705999.18
U20657547,200,2024,C00279,0.0
H83462947,200,2024,C00255,37653523.0
H83462947,200,2024,C00500,5648028.45
H83462947,200,2024,C00032,3765352.3000000003
H83462947,200,2024,C00033,56480284.5
H83462947,200,2024,C00195,15061409.2
H83462947,200,2024,C00296,753070.46
H83462947,200,2024,C00279,1882676.1500000001
G16565770,200,2024,C00255,22608258.0
G16565770,200,2024,C00500,3391238.6999999997
G16565770,200,2024,C00032,2260825.8000000003
G16565770,200,2024,C00033,33912387.0
G16565770,200,2024,C00195,9043303.2
G16565770,200,2024,C00296,452165.16000000003
G16565770,200,2024,C00279,0.0
E17390556,200,2024,C00255,23499581.0
E17390556,200,2024,C00500,3524937.15
E17390556,200,2024,C00032,2349958.1
E17390556,200,2024,C00033,35249371.5
E17390556,200,2024,C00195,9399832.399999999
E17390556,200,2024,C00296,469991.62
E17390556,200,2024,C00279,1174979.05
B29511823,200,2024,C00255,27879546.0
B29511823,200,2024,C00500,4181931.9
B29511823,200,2024,C00032,2787954.6
B29511823,200,2024,C00033,41819319.0
B29511823,200,2024,C00195,11151818.4
B29511823,200,2024,C00296,557590.92
B29511823,200,2024,C00279,0.0
N54440977,200,2024,C00255,16743916.0
N54440977,200,2024,C00500,2511587.4
N54440977,200,2024,C00032,1674391.6
N54440977,200,2024,C00033,25115874.0
N54440977,200,2024,C00195,6697566.399999999
N54440977,200,2024,C00296,334878.32
N54440977,200,2024,C00279,0.0
B24614652,200,2024,C00255,22273277.0
B24614652,200,2024,C00500,3340991.55
B24614652,200,2024,C00032,2227327.7
B24614652,200,2024,C00033,33409915.5
B24614652,200,2024,C00195,8909310.8
B24614652,200,2024,C00296,445465.54000000004
B24614652,200,2024,C00279,1113663.85
F31654047,200,2024,C00255,19706517.0
F31654047,200,2024,C00500,2955977.55
F31654047,200,2024,C00032,1970651.7000000002
F31654047,200,2024,C00033,29559775.5
F31654047,200,2024,C00195,7882606.8
F31654047,200,2024,C00296,394130.34
F31654047,200,2024,C00279,985325.8500000001
F71114408,200,2024,C00255,20728697.0
F71114408,200,2024,C00500,1000.0
F71114408,200,2024,C00032,5000.0
F71114408,200,2024,C00033,31093045.5
F71114408,200,2024,C00195,0.0
F71114408,200,2024,C00296,0.0
F71114408,200,2024,C00279,0.0
B22499198,200,2024,C00255,47682646.0
B22499198,200,2024,C00500,7152396.899999999
B22499198,200,2024,C00032,4768264.600000001
B22499198,200,2024,C00033,71523969.0
B22499198,200,2024,C00195,19073058.4
B22499198,200,2024,C00296,953652.92
B22499198,200,2024,C00279,2384132.3000000003
P59468550,200,2024,C00255,4998539.0
P59468550,200,2024,C00500,749780.85
P59468550,200,2024,C00032,499853.9
P59468550,200,2024,C00033,7497808.5
P59468550,200,2024,C00195,1999415.5999999999
P59468550,200,2024,C00296,99970.78
P59468550,200,2024,C00279,249926.95
C67354434,200,2024,C00255,20591860.0
C67354434,200,2024,C00500,3088779.0
C67354434,200,2024,C00032,2059186.0
C67354434,200,2024,C00033,30887790.0
C67354434,200,2024,C00195,8236744.0
C67354434,200,2024,C00296,411837.2
C67354434,200,2024,C00279,0.0
N73191967,200,2024,C00255,26643027.0
N73191967,200,2024,C00500,3996454.05
N73191967,200,2024,C00032,2664302.7
N73191967,200,2024,C00033,39964540.5
N73191967,200,2024,C00195,10657210.8
N73191967,200,2024,C00296,532860.54
N73191967,200,2024,C00279,0.0
D46831833,200,2024,C00255,40598898.0
D46831833,200,2024,C00500,6089834.7
D46831833,200,2024,C00032,4059889.8000000003
D46831833,200,2024,C00033,60898347.0
D46831833,200,2024,C00195,16239559.2
D46831833,200,2024,C00296,811977.96
D46831833,200,2024,C00279,2029944.9000000001
W65533646,200,2024,C00255,40866014.0
W65533646,200,2024,C00500,6129902.1
W65533646,200,2024,C00032,4086601.4000000004
W65533646,200,2024,C00033,61299021.0
W65533646,200,2024,C00195,16346405.6
W65533646,200,2024,C00296,817320.28
W65533646,200,2024,C00279,0.0
G92148463,200,2024,C00255,47457866.0
G92148463,200,2024,C00500,7118679.899999999
G92148463,200,2024,C00032,4745786.600000001
G92148463,200,2024,C00033,71186799.0
G92148463,200,2024,C00195,18983146.4
G92148463,200,2024,C00296,949157.3200000001
G92148463,200,2024,C00279,0.0
D86687590,200,2024,C00255,17446211.0
D86687590,200,2024,C00500,2616931.65
D86687590,200,2024,C00032,1744621.1
D86687590,200,2024,C00033,26169316.5
D86687590,200,2024,C00195,6978484.4
D86687590,200,2024,C00296,348924.22000000003
D86687590,200,2024,C00279,0.0
V91171931,200,2024,C00255,30358742.0
V91171931,200,2024,C00500,4553811.3
V91171931,200,2024,C00032,3035874.2
V91171931,200,2024,C00033,45538113.0
V91171931,200,2024,C00195,12143496.799999999
V91171931,200,2024,C00296,607174.84
V91171931,200,2024,C00279,1517937.1
S91717739,200,2024,C00255,38682222.0
S91717739,200,2024,C00500,5802333.3
S91717739,200,2024,C00032,3868222.2
S91717739,200,2024,C00033,58023333.0
S91717739,200,2024,C00195,15472888.8
S91717739,200,2024,C00296,773644.4400000001
S91717739,200,2024,C00279,1934111.1
J80516816,200,2024,C00255,27609121.0
J80516816,200,2024,C00500,4141368.15
J80516816,200,2024,C00032,2760912.1
J80516816,200,2024,C00033,41413681.5
J80516816,200,2024,C00195,11043648.4
J80516816,200,2024,C00296,552182.42
J80516816,200,2024,C00279,1380456.05
E92448605,200,2024,C00255,35387487.0
E92448605,200,2024,C00500,5308123.05
E92448605,200,2024,C00032,3538748.7
E92448605,200,2024,C00033,53081230.5
E92448605,200,2024,C00195,14154994.799999999
E92448605,200,2024,C00296,707749.74
E92448605,200,2024,C00279,1769374.35
W94806492,200,2024,C00255,44216203.0
W94806492,200,2024,C00500,6632430.45
W94806492,200,2024,C00032,4421620.3
W94806492,200,2024,C00033,66324304.5
W94806492,200,2024,C00195,17686481.2
W94806492,200,2024,C00296,884324.06
W94806492,200,2024,C00279,2210810.15
V34146739,200,2024,C00255,11598255.0
V34146739,200,2024,C00500,1739738.25
V34146739,200,2024,C00032,1159825.5
V34146739,200,2024,C00033,17397382.5
V34146739,200,2024,C00195,4639302.0
V34146739,200,2024,C00296,231965.1
V34146739,200,2024,C00279,0.0
N35978571,200,2024,C00255,3304061.0
N35978571,200,2024,C00500,495609.14999999997
N35978571,200,2024,C00032,330406.10000000003
N35978571,200,2024,C00033,4956091.5
N35978571,200,2024,C00195,1321624.4
N35978571,200,2024,C00296,66081.22
N35978571,200,2024,C00279,0.0
D13219453,200,2024,C00255,33688272.0
D13219453,200,2024,C00500,5053240.8
D13219453,200,2024,C00032,3368827.2
D13219453,200,2024,C00033,50532408.0
D13219453,200,2024,C00195,13475308.8
D13219453,200,2024,C00296,673765.4400000001
D13219453,200,2024,C00279,1684413.6
D37827473,200,2024,C00255,40730306.0
D37827473,200,2024,C00500,6109545.899999999
D37827473,200,2024,C00032,4073030.6
D37827473,200,2024,C00033,61095459.0
D37827473,200,2024,C00195,16292122.399999999
D37827473,200,2024,C00296,814606.12
D37827473,200,2024,C00279,2036515.3
S16105858,200,2024,C00255,48656352.0
S16105858,200,2024,C00500,7298452.8
S16105858,200,2024,C00032,4865635.2
S16105858,200,2024,C00033,72984528.0
S16105858,200,2024,C00195,19462540.8
S16105858,200,2024,C00296,973127.04
S16105858,200,2024,C00279,2432817.6
Q85217695,200,2024,C00255,38729170.0
Q85217695,200,2024,C00500,5809375.5
Q85217695,200,2024,C00032,3872917.0
Q85217695,200,2024,C00033,58093755.0
Q85217695,200,2024,C00195,15491668.0
Q85217695,200,2024,C00296,774583.4
Q85217695,200,2024,C00279,0.0
A95982334,200,2024,C00255,35881010.0
A95982334,200,2024,C00500,5382151.5
A95982334,200,2024,C00032,3588101.0
A95982334,200,2024,C00033,53821515.0
A95982334,200,2024,C00195,14352404.0
A95982334,200,2024,C00296,717620.2000000001
A95982334,200,2024,C00279,0.0
N44147341,200,2024,C00255,35156661.0
N44147341,200,2024,C00500,5273499.149999999
N44147341,200,2024,C00032,3515666.1
N44147341,200,2024,C00033,52734991.5
N44147341,200,2024,C00195,14062664.399999999
N44147341,200,2024,C00296,703133.22
N44147341,200,2024,C00279,0.0
N50303435,200,2024,C00255,18193135.0
N50303435,200,2024,C00500,2728970.25
N50303435,200,2024,C00032,1819313.5
N50303435,200,2024,C00033,27289702.5
N50303435,200,2024,C00195,7277254.0
N50303435,200,2024,C00296,363862.7
N50303435,200,2024,C00279,909656.75
A25278911,200,2024,C00255,10682620.0
A25278911,200,2024,C00500,1602393.0
A25278911,200,2024,C00032,1068262.0
A25278911,200,2024,C00033,16023930.0
A25278911,200,2024,C00195,4273048.0
A25278911,200,2024,C00296,213652.4
A25278911,200,2024,C00279,534131.0
P63156840,200,2024,C00255,635266.0
P63156840,200,2024,C00500,95289.9
P63156840,200,2024,C00032,63526.600000000006
P63156840,200,2024,C00033,952899.0
P63156840,200,2024,C00195,254106.4
P63156840,200,2024,C00296,12705.32
P63156840,200,2024,C00279,0.0
F36040330,200,2024,C00255,38419627.0
F36040330,200,2024,C00500,5762944.05
F36040330,200,2024,C00032,3841962.7
F36040330,200,2024,C00033,57629440.5
F36040330,200,2024,C00195,15367850.8
F36040330,200,2024,C00296,768392.54
F36040330,200,2024,C00279,1920981.35
P74304823,200,2024,C00255,4207326.0
P74304823,200,2024,C00500,631098.9
P74304823,200,2024,C00032,420732.60000000003
P74304823,200,2024,C00033,6310989.0
P74304823,200,2024,C00195,1682930.4
P74304823,200,2024,C00296,84146.52
P74304823,200,2024,C00279,210366.30000000002
B96657974,200,2024,C00255,7827151.0
B96657974,200,2024,C00500,1174072.65
B96657974,200,2024,C00032,782715.1000000001
B96657974,200,2024,C00033,11740726.5
B96657974,200,2024,C00195,3130860.3999999994
B96657974,200,2024,C00296,156543.02
B96657974,200,2024,C00279,0.0
V30855594,200,2024,C00255,6018570.0
V30855594,200,2024,C00500,2407428.0
V30855594,200,2024,C00032,1000.0
V30855594,200,2024,C00033,9027855.0
V30855594,200,2024,C00195,601857.0
V30855594,200,2024,C00296,240742.80000000002
V30855594,200,2024,C00279,120371.40000000001
P72071682,200,2024,C00255,32240460.0
P72071682,200,2024,C00500,4836069.0
P72071682,200,2024,C00032,3224046.0
P72071682,200,2024,C00033,48360690.0
P72071682,200,2024,C00195,12896184.0
P72071682,200,2024,C00296,644809.2000000001
P72071682,200,2024,C00279,1612023.0
B79937264,200,2024,C00255,34900785.0
B79937264,200,2024,C00500,1000.0
B79937264,200,2024,C00032,5000.0
B79937264,200,2024,C00033,52351177.5
B79937264,200,2024,C00195,0.0
B79937264,200,2024,C00296,0.0
B79937264,200,2024,C00279,0.0
P84514623,200,2024,C00255,23436950.0
P84514623,200,2024,C00500,3515542.5
P84514623,200,2024,C00032,2343695.0
P84514623,200,2024,C00033,35155425.0
P84514623,200,2024,C00195,9374780.0
P84514623,200,2024,C00296,468739.0
P84514623,200,2024,C00279,0.0
G87496999,200,2024,C00255,42398532.0
G87496999,200,2024,C00500,6359779.8
G87496999,200,2024,C00032,4239853.2
G87496999,200,2024,C00033,63597798.0
G87496999,200,2024,C00195,16959412.8
G87496999,200,2024,C00296,847970.64
G87496999,200,2024,C00279,2119926.6
Q18886963,200,2024,C00255,27802441.0
Q18886963,200,2024,C00500,4170366.15
Q18886963,200,2024,C00032,2780244.1
Q18886963,200,2024,C00033,41703661.5
Q18886963,200,2024,C00195,11120976.4
Q18886963,200,2024,C00296,556048.8200000001
Q18886963,200,2024,C00279,0.0
J14183991,200,2024,C00255,31816832.0
J14183991,200,2024,C00500,4772524.8
J14183991,200,2024,C00032,3181683.2
J14183991,200,2024,C00033,47725248.0
J14183991,200,2024,C00195,12726732.799999999
J14183991,200,2024,C00296,636336.64
J14183991,200,2024,C00279,1590841.6
R94088862,200,2024,C00255,8952443.0
R94088862,200,2024,C00500,1342866.45
R94088862,200,2024,C00032,895244.3
R94088862,200,2024,C00033,13428664.5
R94088862,200,2024,C00195,3580977.2
R94088862,200,2024,C00296,179048.86000000002
R94088862,200,2024,C00279,0.0
R35149571,200,2024,C00255,8532963.0
R35149571,200,2024,C00500,1279944.45
R35149571,200,2024,C00032,853296.3
R35149571,200,2024,C00033,12799444.5
R35149571,200,2024,C00195,3413185.2
R35149571,200,2024,C00296,170659.26
R35149571,200,2024,C00279,0.0
N52211394,200,2024,C00255,781869.0
N52211394,200,2024,C00500,117280.34999999999
N52211394,200,2024,C00032,78186.90000000001
N52211394,200,2024,C00033,1172803.5
N52211394,200,2024,C00195,312747.6
N52211394,200,2024,C00296,15637.380000000001
N52211394,200,2024,C00279,0.0
J65548633,200,2024,C00255,18765502.0
J65548633,200,2024,C00500,2814825.3
J65548633,200,2024,C00032,1876550.2000000002
J65548633,200,2024,C00033,28148253.0
J65548633,200,2024,C00195,7506200.799999999
J65548633,200,2024,C00296,375310.04
J65548633,200,2024,C00279,0.0
V41895802,200,2024,C00255,20527043.0
V41895802,200,2024,C00500,3079056.4499999997
V41895802,200,2024,C00032,2052704.3
V41895802,200,2024,C00033,30790564.5
V41895802,200,2024,C00195,8210817.199999999
V41895802,200,2024,C00296,410540.86
V41895802,200,2024,C00279,1026352.15
U50618137,200,2024,C00255,4400892.0
U50618137,200,2024,C00500,660133.7999999999
U50618137,200,2024,C00032,440089.2
U50618137,200,2024,C00033,6601338.0
U50618137,200,2024,C00195,1760356.7999999998
U50618137,200,2024,C00296,88017.84
U50618137,200,2024,C00279,0.0
W50576475,200,2024,C00255,41099383.0
W50576475,200,2024,C00500,6164907.45
W50576475,200,2024,C00032,4109938.3000000003
W50576475,200,2024,C00033,61649074.5
W50576475,200,2024,C00195,16439753.2
W50576475,200,2024,C00296,821987.66
W50576475,200,2024,C00279,0.0
D60226379,200,2024,C00255,3764659.0
D60226379,200,2024,C00500,1000.0
D60226379,200,2024,C00032,5000.0
D60226379,200,2024,C00033,5646988.5
D60226379,200,2024,C00195,0.0
D60226379,200,2024,C00296,0.0
D60226379,200,2024,C00279,0.0
G22429114,200,2024,C00255,1937831.0
G22429114,200,2024,C00500,290674.64999999997
G22429114,200,2024,C00032,193783.1
G22429114,200,2024,C00033,2906746.5
G22429114,200,2024,C00195,775132.4
G22429114,200,2024,C00296,38756.62
G22429114,200,2024,C00279,96891.55
W13346688,200,2024,C00255,49579144.0
W13346688,200,2024,C00500,1000.0
W13346688,200,2024,C00032,5000.0
W13346688,200,2024,C00033,74368716.0
W13346688,200,2024,C00195,0.0
W13346688,200,2024,C00296,0.0
