nif_declarante,nif_contraparte,importe,is_circular
A0001680Y,H0081947X,43732,False
N0027197M,E0065505B,19641,False
V0050399K,S0076089T,10088,False
G0049108Y,V0083913T,12070,False
S0096434D,R0081982T,11315,False
G0028335F,G0094506A,10778,False
C0039529P,E0017552X,14456,False
Q0028146V,S0053939N,18132,False
U0090754K,Q0044400K,16439,False
N0068472M,J0092148A,40307,False
C0056379J,R0008791A,271386,False
Q0034468E,N0080908A,19983,False
P0044567S,F0046469X,18676,False
R0000505N,D0032996X,104086,False
H0087634P,E0091249N,9714,False
W0085133P,R0092247P,11182,False
D0081478N,A0049461S,14832,False
N0091030W,F0085973D,51768,False
W0075235L,V0069867M,38565,False
V0012439Y,D0004275M,5635,False
C0037034Y,Q0045225L,15698,False
E0012823Z,U0027265E,36895,False
E0032246L,U0037436E,30035,False
V0084679Z,S0077368Y,37626,False
W0052611V,G0020993V,91958,False
D0047836Y,W0076247H,16622,False
S0035293K,R0019004X,16088,False
Q0070959T,R0017614M,6479,False
F0058967E,H0024927S,27216,False
H0039618E,S0099319Y,42476,False
Q0063143R,W0006806T,45559,False
U0037403C,E0033305Q,19278,False
C0032488V,E0074539C,22791,False
H0052544F,S0042381Z,53959,False
C0010286B,N0003483F,138246,False
C0028810Q,U0031920K,6233,False
G0025385C,Q0033023W,8724,False
B0007607V,A0023477X,42592,False
G0085226X,N0083276L,30475,False
E0003570A,V0054207Y,60668,False
W0069887A,D0024864Q,106814,False
P0073366D,N0060819Y,42614,False
S0084272L,Q0072486C,164155,False
S0032655Q,C0037582H,51260,False
S0088097Q,S0041326B,36977,False
A0055185V,V0023644C,7987,False
Q0084781Z,J0008753Q,9152,False
N0010614S,B0009741B,5017,False
W0057179G,S0039993Z,16675,False
N0004775A,R0099459S,7852,False
C0035798B,A0045728S,37852,False
H0066387Q,N0040120N,3023,False
F0065025H,E0031218Z,18008,False
G0042540V,E0094655Q,60846,False
H0027889N,W0090482A,4069,False
A0013289Q,D0081818D,16975,False
A0061195S,U0043576Z,3250,False
J0095631C,R0022308Q,9991,False
C0014754B,U0029742B,68688,False
N0032968Z,B0062370B,201498,False
R0012859Y,N0016155G,29246,False
W0096099A,V0081975Z,50918,False
Q0021257W,U0006846A,17898,False
Q0077197H,G0072310D,805,False
A0011184M,A0092878C,12238,False
C0066459A,G0069061G,90202,False
D0075818F,E0049553C,17100,False
N0041790X,Q0051764T,11455,False
G0012385T,F0012305V,67865,False
V0081224X,C0037591G,15626,False
B0068771F,H0072950Y,26350,False
J0073360V,C0084201H,8462,False
H0029291G,D0049718J,65113,False
E0096614Q,A0036683N,28535,False
R0021779L,P0094167M,48038,False
E0076965C,N0020260J,50041,False
U0087149A,D0069972F,26687,False
A0098120V,W0025565H,28360,False
C0090259P,G0063883C,2147,False
V0027532A,F0056219B,16935,False
W0065687Q,U0068879W,30488,False
N0061630R,J0022988C,67783,False
A0097070W,N0084007H,79535,False
A0024370L,N0078177V,37994,False
S0047910S,F0084735B,252262,False
U0014929W,Q0031602Z,55052,False
C0021034V,B0067612K,25052,False
J0015591J,C0003128P,19668,False
H0013656X,E0041256Y,16291,False
A0023604C,C0075896Z,149086,False
G0095995P,C0043063L,4039,False
E0056970Q,V0024719E,41897,False
S0073179C,H0042690W,14358,False
R0053305H,N0075820X,31503,False
C0053203N,B0049297Q,40538,False
Q0035308R,G0037913Q,7477,False
Q0031569S,P0000342A,5229,False
N0042794P,V0047826P,42240,False
A0004686C,E0041056K,6101,False
A0095696X,W0056422S,12974,False
F0052605P,B0035126J,20258,False
D0005156A,A0015080W,121029,False
R0012048V,R0022280F,4188,False
D0042617V,C0001183B,78206,False
G0065654M,B0007462T,191106,False
G0014269S,E0094463X,22775,False
S0077247H,A0025198P,9993,False
Q0080468R,G0029103S,4668,False
R0053444L,H0060421N,51097,False
P0057297Z,D0032438P,67290,False
A0007547P,J0088694X,21814,False
H0056784S,J0021973H,83100,False
N0014780X,A0085684S,31796,False
F0049590V,Q0035309X,18303,False
D0073470Q,P0087011L,6295,False
U0068879W,V0077668Y,10568,False
N0022404A,E0033913Y,34425,False
W0057206N,N0069519L,48594,False
H0061278S,R0000460T,40155,False
E0064826S,U0077498S,9828,False
S0088728V,W0097489Q,5267,False
H0034864J,F0009980D,5359,False
W0082822A,C0035914L,23621,False
N0037647S,B0088982N,34430,False
V0051577K,U0027720L,43876,False
H0007941V,F0044050A,41987,False
C0051883L,P0044788A,19316,False
R0095821G,F0083942K,60760,False
U0025424Y,N0004280K,30505,False
V0052244G,E0035719N,94725,False
N0060363F,V0078411H,35897,False
U0093221B,S0064473B,38454,False
S0021958C,B0064768E,11579,False
A0053965P,E0030589C,12330,False
G0097444Q,A0011455Z,13209,False
G0041468V,S0007645B,10464,False
H0067947C,U0033587G,5520,False
A0003327B,A0095811Y,19936,False
P0007733S,U0050451Z,222044,False
R0015197R,U0042314M,16130,False
W0024184V,G0065553Y,18280,False
U0014881P,U0053388M,16872,False
D0055538F,A0058133L,11343,False
P0090513Y,W0018736L,18350,False
N0019075Q,P0056239L,45318,False
G0082258M,U0008624L,6618,False
B0067612K,W0013354C,13841,False
D0088535Q,D0016851P,10292,False
F0079467D,Q0091242A,56374,False
R0021648M,E0056720R,108359,False
C0078208A,B0054762R,9311,False
U0086397V,V0045208T,17916,False
F0088585C,G0073283M,12522,False
W0045310F,J0049665D,62246,False
R0054198H,R0004455L,43254,False
A0099819K,S0015642M,22867,False
J0069238L,S0063444P,43196,False
H0070943L,J0058724S,6490,False
G0031693V,B0026386C,8921,False
W0096304T,U0079803Z,35130,False
E0071871G,A0028677A,112417,False
W0081429N,W0058110E,94646,False
U0016189H,P0007901N,4978,False
G0095496H,J0074565V,18483,False
J0040976A,W0001295Z,62088,False
B0043986X,U0052042N,56489,False
P0053283S,S0065006G,9773,False
G0072156L,G0070460D,107385,False
B0061833N,J0018608Q,3717,False
U0077748B,F0020168C,16545,False
B0005480K,G0079818Q,12479,False
N0071757M,G0058496G,6186,False
P0011551T,W0073114L,10074,False
D0031458E,G0023765P,9347,False
H0068999Q,W0068592H,18529,False
P0065235X,W0049228K,29882,False
J0096069Z,E0092339W,13980,False
C0023265Q,G0099896E,92159,False
H0079902H,R0077208S,8187,False
E0079954J,B0077859A,18919,False
J0045478E,Q0058371B,56640,False
J0043778D,H0065431K,11581,False
J0029478Y,U0012698N,13600,False
J0077437Y,W0064359Y,17378,False
W0005686E,F0070197R,12037,False
V0092471H,J0083656F,25148,False
C0016769C,D0002979C,10227,False
E0042639Z,S0015392M,103974,False
V0062342N,R0073884B,219324,False
C0003820T,V0072946R,37042,False
F0064368S,V0070897F,22570,False
V0053579D,C0062983F,36638,False
F0060893A,V0091788J,13633,False
V0080789W,P0081781Y,91086,False
P0023868P,A0072453L,100129,False
F0093375H,U0075317R,31306,False
H0025031A,D0027760W,15950,False
F0062424D,E0020415C,57096,False
W0056732L,H0085690K,4875,False
Q0055053A,U0057311T,38028,False
W0081858F,R0069159E,113036,False
A0030659A,V0040994E,11239,False
R0015974S,P0049958J,2373,False
F0013539G,B0053981Y,87382,False
Q0097825T,A0035454L,20299,False
N0065816T,Q0069335M,4047,False
P0096225N,B0081318L,18007,False
P0049675F,U0036515W,9887,False
D0054860X,W0055317P,7047,False
A0040091A,S0096929X,43819,False
B0050720Z,A0057558Z,13242,False
B0093609Z,G0026754N,67191,False
B0026884Y,D0007746B,33651,False
P0050791P,R0075802E,31744,False
A0002401Y,P0005942V,18819,False
P0052524R,H0056456R,41682,False
B0006044A,G0029588W,20796,False
U0041445V,H0094580Q,12080,False
E0060453W,A0017728G,37091,False
S0013718H,P0076399K,22537,False
D0029087J,F0019289N,25088,False
W0034046K,J0015269Q,90098,False
D0062673R,V0055684E,56480,False
C0011522A,S0056321H,10697,False
S0046898K,H0092300G,24862,False
A0057956T,S0006293A,20871,False
R0075030V,Q0033372M,44581,False
W0093532R,H0098185S,23867,False
J0034479F,V0076797E,34875,False
D0003687J,R0096616A,35836,False
G0023166Q,J0021672K,10181,False
R0001717S,N0017891T,164590,False
E0001590H,W0072815F,103851,False
S0020585Q,D0045534A,5786,False
P0014688R,J0076943Y,21941,False
H0071872P,Q0098485Q,44402,False
C0039654P,B0004562G,97688,False
J0017383N,S0061868E,23667,False
P0020149P,N0015522Y,17327,False
A0079112X,J0097381N,24710,False
J0053712T,V0035092G,22537,False
Q0025408B,F0095074N,24589,False
R0013462T,A0093468Q,18199,False
N0042085E,D0041988E,42034,False
V0049183L,V0046048B,19206,False
Q0092924R,F0013711X,26836,False
A0024786W,V0048276M,96847,False
H0087950C,N0053806K,67410,False
D0010457S,A0026910Q,144699,False
W0099972B,R0094886K,5959,False
V0016055G,J0049207Q,8772,False
P0077701A,W0049799H,22983,False
F0073526K,R0031077P,80062,False
Q0013272N,V0056209H,10473,False
B0097504A,G0080739M,42321,False
R0074029R,V0073319W,36046,False
U0041667R,D0064781J,82465,False
N0047614H,W0082921K,17669,False
G0066735E,G0030519L,12160,False
N0073226C,G0018599E,465833,False
N0095509Z,R0030717K,33820,False
F0054498L,G0076667G,51870,False
W0090949F,W0049285A,16279,False
D0089503P,D0066803A,9276,False
P0072391D,J0003822B,56792,False
S0023486M,S0017238N,1152,False
W0007222S,R0065954P,19864,False
V0054761J,D0004844C,42597,False
D0061468W,E0027179T,7438,False
F0045786N,E0001524Z,25270,False
Q0085519V,D0076053M,11406,False
C0061762K,W0006915X,5493,False
F0034045R,A0030342J,4519,False
N0016224K,N0086284L,65640,False
R0062354T,P0056746M,33005,False
J0067425N,U0045870C,12139,False
G0006566F,U0006996C,22078,False
U0086164V,A0045962J,28960,False
G0088968J,S0074531Y,3464,False
A0065410N,V0053176N,153091,False
P0005230B,J0008360Q,13033,False
G0009048A,G0047524A,27025,False
N0005088V,S0005370E,12713,False
W0062615N,E0050512Z,11911,False
G0036211W,A0014251C,21404,False
H0070703K,D0088052M,15906,False
P0069342F,W0051523R,30807,False
V0040334X,P0095125F,150945,False
H0084203C,J0067567K,70908,False
P0060330B,W0059157B,83568,False
Q0091629H,V0089181W,16583,False
D0051155A,J0008517F,84448,False
A0065474W,J0053822G,30160,False
H0038822X,U0007784A,138937,False
R0033596X,J0009855Q,114200,False
R0003981K,B0069576W,121862,False
C0001729V,V0029058S,5002,False
D0002500S,S0036913S,38872,False
C0066788H,D0056529E,148756,False
D0097435Q,F0052750V,30110,False
U0083969M,R0040982G,272697,False
H0076936C,B0094668J,64275,False
G0029818C,A0013278L,7332,False
V0079706F,A0039986M,20023,False
B0075924L,F0048806K,87177,False
S0060748W,D0076510K,46846,False
S0011156E,R0011154K,10972,False
C0018093T,J0055260N,1675,False
C0058053P,H0029626G,7432,False
D0037641T,A0061232W,34507,False
D0073008H,F0062423W,16814,False
R0020159J,Q0086470Z,3744,False
V0066727G,S0076089T,65953,False
U0015497E,N0000407C,34116,False
P0008385R,P0089210Z,27500,False
C0007608A,G0095655F,25411,False
D0045049C,C0062320K,33403,False
B0056061G,B0049275Z,864,False
G0005309Q,H0088081L,87095,False
F0009528E,V0080994Y,6420,False
W0014766Y,N0051118W,18446,False
A0011935B,R0018551J,27019,False
B0062441P,S0030719H,529,False
A0097704Y,G0001817H,100133,False
A0081093Z,H0051987J,32389,False
U0041049T,Q0015985Q,14060,False
B0055938F,F0071274L,3443,False
P0036518X,D0056102S,52008,False
C0028649X,P0079158A,135215,False
B0001011K,N0068825G,127288,False
S0084393Q,V0085813E,10481,False
A0088206Z,C0066725F,24369,False
A0076082C,W0026976G,13517,False
D0084907P,V0016275B,6467,False
V0070003W,S0051236L,98915,False
R0035956F,N0038390Y,23726,False
A0067459R,Q0082054V,44100,False
Q0015740Y,P0022573Y,35324,False
N0042958Y,C0050811Z,212573,False
C0021875L,H0036840V,9023,False
D0049168L,A0079570W,9080,False
A0037440L,D0040715Z,35181,False
B0099366L,W0053531F,15963,False
A0036125F,C0046152Q,62140,False
C0040935H,Q0053423P,93871,False
E0073293Y,H0055282K,19175,False
W0062363S,N0085744E,8606,False
S0005647A,J0078981M,12204,False
U0073024P,V0061952M,18023,False
E0004115Z,P0044952X,32708,False
P0084501H,V0007368M,11804,False
F0064370R,C0019598Y,163507,False
N0021864G,N0072884C,16449,False
J0063663W,V0075391C,7581,False
S0005392T,C0012798R,7856,False
P0004497G,C0020949S,43365,False
P0060566L,D0090211D,29523,False
P0052333C,B0005268V,20281,False
D0060753Y,A0063644H,13774,False
W0095387T,A0036901H,35029,False
P0039103A,C0081160V,40554,False
G0020956Z,G0021165A,63551,False
W0082297D,R0044927W,2553,False
P0068327K,Q0015741Z,162053,False
P0083566T,N0071589J,36272,False
V0037877Y,R0082467J,196854,False
V0046873B,J0040184X,25758,False
N0011833E,D0016615Q,29137,False
P0064221R,W0015605M,57189,False
D0037113G,V0046051P,8946,False
F0087972Z,C0019788Y,30673,False
P0034108C,E0061467Q,5759,False
W0003837Q,P0069339L,5228,False
J0065166P,W0011175D,6364,False
W0007875S,J0051293J,19460,False
U0095463B,W0018391Q,4499,False
U0030383L,J0034475J,26219,False
U0089428A,A0020276H,106261,False
W0091038L,W0002914E,84875,False
V0013487J,G0015425X,16459,False
Q0001660D,J0092163Z,9935,False
P0034137H,H0076846W,2173,False
W0051981K,C0070583J,15591,False
E0097024J,S0075376A,23190,False
U0098528Y,P0059435C,25365,False
S0038152V,E0077407G,9363,False
C0042068G,N0088940K,6459,False
V0009476E,D0099914X,10190,False
D0037695C,P0075645A,19904,False
A0026384Q,C0027422R,18193,False
S0082394S,U0010467Z,30385,False
Q0039401Y,U0069543H,9768,False
N0069897B,R0048246N,12952,False
U0063044Z,D0047816X,28309,False
B0030769S,W0055002A,18240,False
R0079462Z,D0080587B,13802,False
W0024836D,Q0082611C,31500,False
B0025970Y,A0050518Y,12748,False
F0017077E,U0092985S,30660,False
F0054662X,G0062989H,16413,False
W0032610G,H0039623F,5371,False
F0014027H,B0058968G,14368,False
B0058806G,D0086078C,8807,False
S0037080Z,J0059866Y,2532,False
F0007530H,P0006657Z,2198,False
J0027722R,F0084011M,16233,False
E0087672S,H0083494C,80893,False
W0095397K,G0047319G,11322,False
J0081926D,F0068783Y,8968,False
J0052920T,R0021477V,70500,False
U0097563F,Q0061434A,6857,False
S0040660R,R0004977L,123154,False
D0088769F,G0006373A,39058,False
E0076129M,B0031859K,13752,False
E0027432G,E0092335R,62964,False
G0092401V,A0003366R,14340,False
C0034217R,R0022794N,8664,False
E0061677Y,H0036385X,38098,False
J0071962E,U0088061D,38895,False
S0022641N,R0011806A,14409,False
G0014140E,A0085276B,16733,False
J0023441B,D0013309V,17555,False
R0077653K,S0053800V,48031,False
D0030891S,W0049192D,33729,False
H0002295E,P0016475T,5037,False
R0074966R,J0083033L,375102,False
R0060028H,W0047540J,16398,False
B0021883Y,G0009619B,15353,False
E0031566D,C0084261Y,73783,False
P0030127D,F0091761F,20228,False
N0072237M,U0042655N,44327,False
U0058273H,U0033182C,25421,False
V0091321R,U0071340Q,41878,False
C0096735Q,B0023881M,59586,False
P0023497A,D0043126K,3262,False
W0043228P,N0037619F,67533,False
R0067602S,Q0095883Q,5868,False
G0000771L,V0036894T,9835,False
R0030062C,G0071902Z,60197,False
Q0074632A,B0083088G,30813,False
J0053700L,W0091315X,128252,False
W0031406D,P0059863E,22449,False
F0052023Z,A0077383C,104579,False
U0014539C,E0096697Z,10479,False
R0098016V,V0084135T,11528,False
E0075801A,G0005401A,22526,False
H0079000Q,J0048684V,17068,False
N0027929V,R0032944Z,18685,False
E0000324H,P0054903Y,6242,False
S0059913L,A0093855G,37981,False
N0038748K,S0037771J,59957,False
J0037319M,S0085662M,8904,False
S0069345W,F0027222M,24210,False
J0042415Z,C0050222L,86680,False
W0031002X,F0019293E,7143,False
P0085248J,E0081512C,40651,False
U0037637N,B0083305J,7499,False
J0028096V,W0024753M,25837,False
S0098753X,H0017453G,5642,False
V0022857A,U0032703P,6405,False
D0062911R,G0008643W,8421,False
J0072624L,D0056357L,82566,False
Q0056774S,P0068621Q,9837,False
B0065055L,V0010734G,16614,False
D0068670H,C0007572H,19241,False
N0015046Q,U0069604H,39210,False
J0067147F,N0045389F,39357,False
F0062681A,A0081463S,55554,False
A0072150B,G0038634N,44169,False
C0078670N,D0088443E,28309,False
G0055106V,P0049836L,6475,False
N0041953R,S0026049V,8879,False
V0061994V,Q0039301Q,26090,False
Q0077829X,H0044119S,27358,False
V0034742G,E0067788J,12937,False
P0001543K,U0039416F,5698,False
V0080370F,H0029706D,11360,False
G0064872N,A0066930A,51819,False
A0078286S,P0043400V,28106,False
G0010666G,F0019196P,19761,False
W0018819V,E0086716D,48825,False
S0045300A,G0054098B,14453,False
C0099608A,F0017565Q,30843,False
J0018946A,G0007136G,21373,False
R0081456D,C0056576Y,56882,False
V0052936N,V0086926B,15021,False
P0091845P,S0095859Z,21421,False
B0056643S,V0098670G,204130,False
C0055961M,A0099267K,6320,False
V0057098X,D0087591C,10848,False
F0059028T,V0041293M,19063,False
D0093977T,S0037944A,9126,False
N0051016C,B0061404Z,23296,False
P0085921F,C0006496N,4363,False
F0006429M,B0032012S,39682,False
N0009593G,Q0005723M,29119,False
F0004527J,G0030028E,146689,False
F0073971H,C0034389D,65492,False
D0077476C,J0044878M,23964,False
Q0082183D,J0052025T,24618,False
G0040214D,F0026756J,39097,False
W0008518D,B0017022G,23538,False
G0024200C,R0049245P,45324,False
U0061526V,N0029873G,18426,False
N0015944T,V0059113P,21235,False
F0042384E,G0053119C,20505,False
N0062955P,B0087452L,24112,False
C0021126V,S0094583X,54177,False
Q0087762R,C0038980H,50361,False
S0077351Q,D0099945N,17444,False
J0011609L,H0013954A,44798,False
S0003531Y,B0026431Y,33906,False
S0034463K,P0053779F,59278,False
H0075139R,N0063628P,33415,False
Q0008653A,Q0047393R,40325,False
C0039155P,U0071340Q,69405,False
C0025820E,Q0055854P,28541,False
A0026499P,B0034014F,10071,False
B0089646T,C0027251K,10677,False
G0042781P,V0072820M,27330,False
N0006778M,H0072802M,9455,False
P0041407S,R0083614J,15725,False
W0038115P,F0099344Z,9653,False
Q0016340C,D0016841P,7030,False
G0073165C,W0027553G,37658,False
U0043223V,U0017490R,11993,False
F0002410Y,N0088653W,18375,False
A0044548M,F0098820Q,34340,False
G0065432D,Q0095431J,5899,False
A0078146R,N0037248Z,7206,False
H0016241Y,F0051605E,33774,False
E0013975S,R0060508H,8355,False
D0055622W,H0032064S,21602,False
A0085463Y,R0048748V,56394,False
V0055224V,B0092298K,5510,False
H0052532A,J0084932Z,16697,False
B0013787V,V0009716K,19673,False
V0086278V,P0026456B,12456,False
F0045673Z,G0087805N,23613,False
D0067136M,N0055324H,14084,False
H0063671H,C0051516Y,8218,False
A0090265T,A0031253T,2992,False
V0056755J,V0008167G,5585,False
F0071598P,J0029329X,48222,False
P0052648K,U0096038J,6370,False
A0019705J,B0097257T,6817,False
E0014108H,S0058473Q,14385,False
E0064835W,G0016465V,26335,False
N0083528V,W0085775D,114011,False
N0064004Q,A0070269S,13903,False
W0071808T,F0068328J,48531,False
U0069681J,N0038945Y,44523,False
V0094425W,A0098901C,18575,False
B0018280D,W0043159Y,38290,False
G0060168G,J0001037W,18314,False
F0079681G,U0037394R,17938,False
J0010503Z,Q0034079E,35873,False
C0076093X,N0096811Y,22686,False
D0060385N,A0037314Q,88313,False
N0037012H,W0092016D,44550,False
N0097547W,P0076500C,29593,False
H0042748A,J0052471Y,39505,False
G0033376H,P0039103A,15672,False
Q0068626M,B0013778C,36252,False
A0032965M,B0071684R,51756,False
Q0021728H,R0066271C,11854,False
E0063523C,A0040179M,78880,False
R0058319N,C0084673N,19818,False
J0025359V,C0045339R,57298,False
N0031113S,B0032527F,107292,False
A0002424Y,V0013595H,9627,False
S0036412M,G0081963F,83612,False
F0029676F,S0031824N,13089,False
F0037610Q,U0094551C,25874,False
U0063048W,V0068643D,4754,False
U0044660E,A0036773P,8588,False
H0068162P,D0006598B,40675,False
W0032720Q,V0076528N,17833,False
N0042248X,S0006460T,16734,False
J0077253H,G0097899R,8222,False
U0038503H,H0012746G,1102,False
J0015131Q,Q0028251P,174077,False
G0085736H,C0084389V,30628,False
R0031147M,F0047663V,6320,False
H0085229A,C0061073N,5845,False
E0006987S,H0048583J,62212,False
H0025739K,H0024943R,4791,False
D0093172P,E0022018A,88860,False
U0040364Q,C0026059Z,10911,False
F0026098K,F0010746F,33296,False
C0082514F,U0058620S,12606,False
R0046770Y,E0005913Q,9785,False
R0083561D,E0046237G,72950,False
U0072458T,S0083258E,12873,False
A0030251A,N0072670C,37327,False
R0007917T,V0009290Z,13312,False
D0076476L,N0047957Q,9081,False
N0024310J,U0027787Z,544081,False
Q0088240E,W0088892V,28043,False
A0034523R,R0037098Z,37718,False
J0074194F,F0095331D,43591,False
C0073339S,W0040224T,28874,False
N0018776S,U0035147L,45175,False
H0047284F,G0088890Z,24376,False
B0003345N,G0072019K,9483,False
C0090230Y,J0037893R,2413,False
C0073918N,Q0095988R,12626,False
J0069051S,D0005248E,7269,False
